Id,event_id,title,title2,pos,knockout,start_at,end_at,auto,created_at,updated_at
185,16,8. Runde,,8,False,2012-09-15,2012-09-16,False,2014-10-17T00:54:29.2399300-04:00,2014-10-17T00:54:29.5947690-04:00
186,16,9. Runde,,9,False,2012-09-22,2012-09-23,False,2014-10-17T00:54:29.2646410-04:00,2014-10-17T00:54:29.5968690-04:00
187,16,10. Runde,,10,False,2012-09-29,2012-09-30,False,2014-10-17T00:54:29.2917050-04:00,2014-10-17T00:54:29.5988630-04:00
188,16,11. Runde,,11,False,2012-10-06,2012-10-07,False,2014-10-17T00:54:29.3159290-04:00,2014-10-17T00:54:29.6009310-04:00
189,16,12. Runde,,12,False,2012-10-20,2012-10-21,False,2014-10-17T00:54:29.3405190-04:00,2014-10-17T00:54:29.6030680-04:00
190,16,13. Runde,,13,False,2012-10-27,2012-10-28,False,2014-10-17T00:54:29.3698720-04:00,2014-10-17T00:54:29.6051920-04:00
191,16,14. Runde,,14,False,2012-11-03,2012-11-04,False,2014-10-17T00:54:29.3938610-04:00,2014-10-17T00:54:29.6072670-04:00
192,16,15. Runde,,15,False,2012-11-10,2012-11-11,False,2014-10-17T00:54:29.4192690-04:00,2014-10-17T00:54:29.6092770-04:00
193,16,16. Runde,,16,False,2012-11-17,2012-11-17,False,2014-10-17T00:54:29.4464750-04:00,2014-10-17T00:54:29.6113840-04:00
194,16,17. Runde,,17,False,2012-11-24,2012-11-24,False,2014-10-17T00:54:29.4703600-04:00,2014-10-17T00:54:29.6135800-04:00
195,16,18. Runde,,18,False,2012-12-01,2012-12-01,False,2014-10-17T00:54:29.4948140-04:00,2014-10-17T00:54:29.6189830-04:00
196,16,19. Runde,,19,False,2012-12-08,2012-12-08,False,2014-10-17T00:54:29.5198900-04:00,2014-10-17T00:54:29.6210530-04:00
197,16,20. Runde,,20,False,2012-12-15,2013-02-20,False,2014-10-17T00:54:29.5535060-04:00,2014-10-17T00:54:29.6231790-04:00
198,16,21. Runde,,21,False,2013-02-16,2013-03-06,False,2014-10-17T00:54:29.6330060-04:00,2014-10-17T00:54:30.0501430-04:00
199,16,22. Runde,,22,False,2013-02-23,2013-02-23,False,2014-10-17T00:54:29.6577550-04:00,2014-10-17T00:54:30.0521470-04:00
200,16,23. Runde,,23,False,2013-02-26,2013-03-13,False,2014-10-17T00:54:29.6840750-04:00,2014-10-17T00:54:30.0540320-04:00
201,16,24. Runde,,24,False,2013-03-02,2013-03-02,False,2014-10-17T00:54:29.7086480-04:00,2014-10-17T00:54:30.0560480-04:00
202,16,25. Runde,,25,False,2013-03-09,2013-03-10,False,2014-10-17T00:54:29.7319300-04:00,2014-10-17T00:54:30.0580250-04:00
203,16,26. Runde,,26,False,2013-03-16,2013-03-17,False,2014-10-17T00:54:29.7589070-04:00,2014-10-17T00:54:30.0599910-04:00
204,16,27. Runde,,27,False,2013-03-30,2013-03-31,False,2014-10-17T00:54:29.7829570-04:00,2014-10-17T00:54:30.0619400-04:00
205,16,28. Runde,,28,False,2013-04-06,2013-04-06,False,2014-10-17T00:54:29.8072020-04:00,2014-10-17T00:54:30.0638560-04:00
206,16,29. Runde,,29,False,2013-04-13,2013-04-13,False,2014-10-17T00:54:29.8304790-04:00,2014-10-17T00:54:30.0657930-04:00
207,16,30. Runde,,30,False,2013-04-20,2013-04-20,False,2014-10-17T00:54:29.8585970-04:00,2014-10-17T00:54:30.0679650-04:00
208,16,31. Runde,,31,False,2013-04-27,2013-04-27,False,2014-10-17T00:54:29.8872240-04:00,2014-10-17T00:54:30.0702960-04:00
209,16,32. Runde,,32,False,2013-05-04,2013-05-04,False,2014-10-17T00:54:29.9111830-04:00,2014-10-17T00:54:30.0722960-04:00
210,16,33. Runde,,33,False,2013-05-11,2013-05-11,False,2014-10-17T00:54:29.9538720-04:00,2014-10-17T00:54:30.0742430-04:00
211,16,34. Runde,,34,False,2013-05-18,2013-05-18,False,2014-10-17T00:54:29.9785380-04:00,2014-10-17T00:54:30.0767440-04:00
212,16,35. Runde,,35,False,2013-05-22,2013-05-22,False,2014-10-17T00:54:30.0033440-04:00,2014-10-17T00:54:30.0789190-04:00
213,16,36. Runde,,36,False,2013-05-26,2013-05-26,False,2014-10-17T00:54:30.0272460-04:00,2014-10-17T00:54:30.0809890-04:00
214,18,1. Runde (Knockout),Do-So 12.-15. Juli 2012,1,False,2012-07-12,2012-07-15,False,2014-10-17T00:54:30.2461550-04:00,2014-10-17T00:54:30.6736190-04:00
215,18,2. Runde (Knockout),Di+Mi 25.+26. Sep 2012,2,False,2012-09-24,2012-09-26,False,2014-10-17T00:54:30.4534720-04:00,2014-10-17T00:54:30.6761900-04:00
216,18,Achtelfinale,Di+Mi 30.+31. Okt 2012,3,False,2012-10-30,2012-10-31,False,2014-10-17T00:54:30.5534010-04:00,2014-10-17T00:54:30.6784600-04:00
217,18,Viertelfinale,Di+Mi 16.+17. April 2013,4,False,2013-04-16,2013-04-17,False,2014-10-17T00:54:30.6022880-04:00,2014-10-17T00:54:30.6804780-04:00
218,18,Halbfinale,Di+Mi 7.+8. Mai 2013,5,False,2013-05-07,2013-05-08,False,2014-10-17T00:54:30.6318290-04:00,2014-10-17T00:54:30.6824590-04:00
219,18,Finale,Do 30. Mai 2013,6,False,2013-05-30,2013-05-30,False,2014-10-17T00:54:30.6610530-04:00,2014-10-17T00:54:30.6844840-04:00
220,19,1. Runde,,1,False,2013-07-20,2013-07-21,False,2014-10-17T00:54:30.7296570-04:00,2014-10-17T00:54:31.2838270-04:00
221,19,2. Runde,,2,False,2013-07-27,2013-07-28,False,2014-10-17T00:54:30.7585680-04:00,2014-10-17T00:54:31.2859780-04:00
222,19,3. Runde,,3,False,2013-08-03,2013-08-04,False,2014-10-17T00:54:30.7863050-04:00,2014-10-17T00:54:31.2880870-04:00
223,19,4. Runde,,4,False,2013-08-10,2013-08-11,False,2014-10-17T00:54:30.8155150-04:00,2014-10-17T00:54:31.2902410-04:00
224,19,5. Runde,,5,False,2013-08-17,2013-08-18,False,2014-10-17T00:54:30.8403040-04:00,2014-10-17T00:54:31.2921790-04:00
225,19,6. Runde,,6,False,2013-08-24,2013-08-25,False,2014-10-17T00:54:30.8638340-04:00,2014-10-17T00:54:31.2942900-04:00
226,19,7. Runde,,7,False,2013-08-31,2013-09-01,False,2014-10-17T00:54:30.8866800-04:00,2014-10-17T00:54:31.2963890-04:00
227,19,8. Runde,,8,False,2013-09-14,2013-09-15,False,2014-10-17T00:54:30.9133800-04:00,2014-10-17T00:54:31.2984540-04:00
228,19,9. Runde,,9,False,2013-09-21,2013-09-22,False,2014-10-17T00:54:30.9502520-04:00,2014-10-17T00:54:31.3005310-04:00
229,19,10. Runde,,10,False,2013-09-28,2013-09-29,False,2014-10-17T00:54:30.9756490-04:00,2014-10-17T00:54:31.3029340-04:00
230,19,11. Runde,,11,False,2013-10-05,2013-10-06,False,2014-10-17T00:54:31.0011820-04:00,2014-10-17T00:54:31.3050510-04:00
231,19,12. Runde,,12,False,2013-10-19,2013-10-20,False,2014-10-17T00:54:31.0252670-04:00,2014-10-17T00:54:31.3080500-04:00
232,19,13. Runde,,13,False,2013-10-26,2013-10-27,False,2014-10-17T00:54:31.0488830-04:00,2014-10-17T00:54:31.3106420-04:00
233,19,14. Runde,,14,False,2013-11-02,2013-11-03,False,2014-10-17T00:54:31.0736340-04:00,2014-10-17T00:54:31.3127780-04:00
234,19,15. Runde,,15,False,2013-11-09,2013-11-27,False,2014-10-17T00:54:31.0982020-04:00,2014-10-17T00:54:31.3148870-04:00
235,19,16. Runde,,16,False,2013-11-23,2013-12-11,False,2014-10-17T00:54:31.1242180-04:00,2014-10-17T00:54:31.3170160-04:00
236,19,17. Runde,,17,False,2013-11-30,2013-12-01,False,2014-10-17T00:54:31.1555910-04:00,2014-10-17T00:54:31.3190300-04:00
237,19,18. Runde,,18,False,2013-12-03,2013-12-04,False,2014-10-17T00:54:31.1785730-04:00,2014-10-17T00:54:31.3210420-04:00
238,19,19. Runde,,19,False,2013-12-07,2014-02-02,False,2014-10-17T00:54:31.2008190-04:00,2014-10-17T00:54:31.3229590-04:00
239,19,20. Runde,,20,False,2013-12-14,2013-12-15,False,2014-10-17T00:54:31.2332560-04:00,2014-10-17T00:54:31.3249380-04:00
240,19,21. Runde,,21,False,2013-12-17,2013-12-18,False,2014-10-17T00:54:31.2580920-04:00,2014-10-17T00:54:31.3270300-04:00
241,19,22. Runde,,22,False,2014-02-08,2014-02-09,False,2014-10-17T00:54:31.3366720-04:00,2014-10-17T00:54:31.7298670-04:00
242,19,23. Runde,,23,False,2014-02-15,2014-02-16,False,2014-10-17T00:54:31.3642140-04:00,2014-10-17T00:54:31.7319380-04:00
243,19,24. Runde,,24,False,2014-02-22,2014-02-23,False,2014-10-17T00:54:31.3904720-04:00,2014-10-17T00:54:31.7340140-04:00
244,19,25. Runde,,25,False,2014-03-01,2014-03-02,False,2014-10-17T00:54:31.4194800-04:00,2014-10-17T00:54:31.7360110-04:00
245,19,26. Runde,,26,False,2014-03-08,2014-03-09,False,2014-10-17T00:54:31.4441470-04:00,2014-10-17T00:54:31.7379910-04:00
246,19,27. Runde,,27,False,2014-03-15,2014-03-16,False,2014-10-17T00:54:31.4671030-04:00,2014-10-17T00:54:31.7399340-04:00
247,19,28. Runde,,28,False,2014-03-22,2014-03-23,False,2014-10-17T00:54:31.4924400-04:00,2014-10-17T00:54:31.7419130-04:00
248,19,29. Runde,,29,False,2014-03-25,2014-03-26,False,2014-10-17T00:54:31.5259220-04:00,2014-10-17T00:54:31.7438900-04:00
249,19,30. Runde,,30,False,2014-03-29,2014-03-30,False,2014-10-17T00:54:31.5515530-04:00,2014-10-17T00:54:31.7457990-04:00
250,19,31. Runde,,31,False,2014-04-05,2014-04-06,False,2014-10-17T00:54:31.5764640-04:00,2014-10-17T00:54:31.7477360-04:00
251,19,32. Runde,,32,False,2014-04-12,2014-04-13,False,2014-10-17T00:54:31.6047660-04:00,2014-10-17T00:54:31.7501390-04:00
252,19,33. Runde,,33,False,2014-04-19,2014-04-20,False,2014-10-17T00:54:31.6310030-04:00,2014-10-17T00:54:31.7525120-04:00
253,19,34. Runde,,34,False,2014-04-26,2014-04-27,False,2014-10-17T00:54:31.6559280-04:00,2014-10-17T00:54:31.7545080-04:00
254,19,35. Runde,,35,False,2014-05-04,2014-05-04,False,2014-10-17T00:54:31.6805190-04:00,2014-10-17T00:54:31.7564630-04:00
255,19,36. Runde,,36,False,2014-05-11,2014-05-11,False,2014-10-17T00:54:31.7051890-04:00,2014-10-17T00:54:31.7584750-04:00
256,21,1. Runde (Knockout),Fr-So 12.-14. Juli 2013,1,False,2013-07-12,2013-07-14,False,2014-10-17T00:54:31.9363910-04:00,2014-10-17T00:54:32.3495200-04:00
257,21,2. Runde (Knockout),Di+Mi 24.+25. Sep 2013,2,False,2013-09-23,2013-09-24,False,2014-10-17T00:54:32.1305400-04:00,2014-10-17T00:54:32.3519080-04:00
258,21,Achtelfinale,Di+Mi 29.+30. Okt 2013,3,False,2013-10-28,2013-10-30,False,2014-10-17T00:54:32.2317000-04:00,2014-10-17T00:54:32.3541850-04:00
259,21,Viertelfinale,Di+Mi 15.+16. April 2014,4,False,2014-04-08,2014-04-16,False,2014-10-17T00:54:32.2872340-04:00,2014-10-17T00:54:32.3562680-04:00
260,21,Halbfinale,Di+Mi 6.+7. Mai 2014,5,False,2014-05-07,2014-05-07,False,2014-10-17T00:54:32.3202160-04:00,2014-10-17T00:54:32.3581840-04:00
261,21,Finale,So 18. Mai 2014,6,False,2014-05-18,2014-05-18,False,2014-10-17T00:54:32.3372620-04:00,2014-10-17T00:54:32.3679740-04:00
262,22,1. Runde,,1,False,2014-07-19,2014-07-20,False,2014-10-17T00:54:32.4120050-04:00,2014-10-17T00:54:32.8952900-04:00
263,22,2. Runde,,2,False,2014-07-26,2014-07-27,False,2014-10-17T00:54:32.4388660-04:00,2014-10-17T00:54:32.8973080-04:00
264,22,3. Runde,,3,False,2014-08-02,2014-08-03,False,2014-10-17T00:54:32.4667940-04:00,2014-10-17T00:54:32.8994210-04:00
265,22,4. Runde,,4,False,2014-08-09,2014-08-10,False,2014-10-17T00:54:32.4966430-04:00,2014-10-17T00:54:32.9014410-04:00
266,22,5. Runde,,5,False,2014-08-16,2014-08-16,False,2014-10-17T00:54:32.5247490-04:00,2014-10-17T00:54:32.9035430-04:00
267,22,6. Runde,,6,False,2014-08-23,2014-08-24,False,2014-10-17T00:54:32.5498270-04:00,2014-10-17T00:54:32.9055910-04:00
268,22,7. Runde,,7,False,2014-08-30,2014-08-31,False,2014-10-17T00:54:32.5765760-04:00,2014-10-17T00:54:32.9076410-04:00
269,22,8. Runde,,8,False,2014-09-13,2014-09-13,False,2014-10-17T00:54:32.6036640-04:00,2014-10-17T00:54:32.9099650-04:00
270,22,9. Runde,,9,False,2014-09-20,2014-09-20,False,2014-10-17T00:54:32.6290980-04:00,2014-10-17T00:54:32.9120870-04:00
271,22,10. Runde,,10,False,2014-09-27,2014-09-27,False,2014-10-17T00:54:32.6523750-04:00,2014-10-17T00:54:32.9141180-04:00
272,22,11. Runde,,11,False,2014-10-04,2014-10-04,False,2014-10-17T00:54:32.6781450-04:00,2014-10-17T00:54:32.9161870-04:00
273,22,12. Runde,,12,False,2014-10-18,2014-10-18,False,2014-10-17T00:54:32.7017500-04:00,2014-10-17T00:54:32.9181680-04:00
274,22,13. Runde,,13,False,2014-10-25,2014-10-25,False,2014-10-17T00:54:32.7265140-04:00,2014-10-17T00:54:32.9202650-04:00
275,22,14. Runde,,14,False,2014-11-01,2014-11-01,False,2014-10-17T00:54:32.7520630-04:00,2014-10-17T00:54:32.9223850-04:00
276,22,15. Runde,,15,False,2014-11-08,2014-11-08,False,2014-10-17T00:54:32.7761020-04:00,2014-10-17T00:54:32.9244650-04:00
277,22,16. Runde,,16,False,2014-11-22,2014-11-22,False,2014-10-17T00:54:32.7988600-04:00,2014-10-17T00:54:32.9265570-04:00
278,22,17. Runde,,17,False,2014-11-29,2014-11-29,False,2014-10-17T00:54:32.8222010-04:00,2014-10-17T00:54:32.9287600-04:00
279,22,18. Runde,,18,False,2014-12-06,2014-12-06,False,2014-10-17T00:54:32.8456390-04:00,2014-10-17T00:54:32.9308220-04:00
280,22,19. Runde,,19,False,2014-12-13,2014-12-13,False,2014-10-17T00:54:32.8696540-04:00,2014-10-17T00:54:32.9329910-04:00
281,22,20. Runde,,20,False,2015-02-14,2015-02-14,False,2014-10-17T00:54:32.9427610-04:00,2014-10-17T00:54:33.3857130-04:00
282,22,21. Runde,,21,False,2015-02-21,2015-02-21,False,2014-10-17T00:54:32.9677650-04:00,2014-10-17T00:54:33.3880330-04:00
283,22,22. Runde,,22,False,2015-02-28,2015-02-28,False,2014-10-17T00:54:32.9990440-04:00,2014-10-17T00:54:33.3903320-04:00
284,22,23. Runde,,23,False,2015-03-03,2015-03-03,False,2014-10-17T00:54:33.0254170-04:00,2014-10-17T00:54:33.3924830-04:00
285,22,24. Runde,,24,False,2015-03-07,2015-03-07,False,2014-10-17T00:54:33.0499940-04:00,2014-10-17T00:54:33.3945870-04:00
286,22,25. Runde,,25,False,2015-03-14,2015-03-14,False,2014-10-17T00:54:33.0752710-04:00,2014-10-17T00:54:33.3967080-04:00
287,22,26. Runde,,26,False,2015-03-21,2015-03-21,False,2014-10-17T00:54:33.1053450-04:00,2014-10-17T00:54:33.3988920-04:00
288,22,27. Runde,,27,False,2015-04-04,2015-04-04,False,2014-10-17T00:54:33.1292690-04:00,2014-10-17T00:54:33.4009630-04:00
289,22,28. Runde,,28,False,2015-04-11,2015-04-11,False,2014-10-17T00:54:33.1533380-04:00,2014-10-17T00:54:33.4030610-04:00
290,22,29. Runde,,29,False,2015-04-18,2015-04-18,False,2014-10-17T00:54:33.1771280-04:00,2014-10-17T00:54:33.4051140-04:00
291,22,30. Runde,,30,False,2015-04-25,2015-04-25,False,2014-10-17T00:54:33.2005370-04:00,2014-10-17T00:54:33.4072460-04:00
292,22,31. Runde,,31,False,2015-05-02,2015-05-02,False,2014-10-17T00:54:33.2256560-04:00,2014-10-17T00:54:33.4093140-04:00
293,22,32. Runde,,32,False,2015-05-09,2015-05-09,False,2014-10-17T00:54:33.2494540-04:00,2014-10-17T00:54:33.4113500-04:00
294,22,33. Runde,,33,False,2015-05-16,2015-05-16,False,2014-10-17T00:54:33.2746620-04:00,2014-10-17T00:54:33.4134320-04:00
295,22,34. Runde,,34,False,2015-05-19,2015-05-19,False,2014-10-17T00:54:33.3021570-04:00,2014-10-17T00:54:33.4156330-04:00
296,22,35. Runde,,35,False,2015-05-24,2015-05-24,False,2014-10-17T00:54:33.3259240-04:00,2014-10-17T00:54:33.4177160-04:00
297,22,36. Runde,,36,False,2015-05-31,2015-05-31,False,2014-10-17T00:54:33.3486980-04:00,2014-10-17T00:54:33.4197710-04:00
298,23,1. Runde,,1,False,2014-07-18,2014-07-21,False,2014-10-17T00:54:33.4564510-04:00,2014-10-17T00:54:33.9496110-04:00
299,23,2. Runde,,2,False,2014-07-25,2014-07-28,False,2014-10-17T00:54:33.4826310-04:00,2014-10-17T00:54:33.9516370-04:00
300,23,3.Runde,,3,False,2014-08-01,2014-08-01,False,2014-10-17T00:54:33.5108670-04:00,2014-10-17T00:54:33.9536720-04:00
301,23,4.Runde,,4,False,2014-08-05,2014-08-05,False,2014-10-17T00:54:33.5325990-04:00,2014-10-17T00:54:33.9561250-04:00
302,23,5.Runde,,5,False,2014-08-08,2014-08-08,False,2014-10-17T00:54:33.5582570-04:00,2014-10-17T00:54:33.9581410-04:00
303,23,6.Runde,,6,False,2014-08-15,2014-08-15,False,2014-10-17T00:54:33.5917490-04:00,2014-10-17T00:54:33.9602180-04:00
304,23,7.Runde,,7,False,2014-08-22,2014-08-22,False,2014-10-17T00:54:33.6155960-04:00,2014-10-17T00:54:33.9622010-04:00
305,23,8.Runde,,8,False,2014-08-29,2014-08-29,False,2014-10-17T00:54:33.6406300-04:00,2014-10-17T00:54:33.9642180-04:00
306,23,9.Runde,,9,False,2014-09-12,2014-09-12,False,2014-10-17T00:54:33.6646350-04:00,2014-10-17T00:54:33.9662740-04:00
307,23,10.Runde,,10,False,2014-09-16,2014-09-16,False,2014-10-17T00:54:33.6882930-04:00,2014-10-17T00:54:33.9683340-04:00
308,23,11.Runde,,11,False,2014-09-19,2014-09-19,False,2014-10-17T00:54:33.7109630-04:00,2014-10-17T00:54:33.9704230-04:00
309,23,12.Runde,,12,False,2014-09-26,2014-09-26,False,2014-10-17T00:54:33.7365180-04:00,2014-10-17T00:54:33.9723990-04:00
310,23,13.Runde,,13,False,2014-10-03,2014-10-03,False,2014-10-17T00:54:33.7615920-04:00,2014-10-17T00:54:33.9744910-04:00
311,23,14.Runde,,14,False,2014-10-17,2014-10-17,False,2014-10-17T00:54:33.7850930-04:00,2014-10-17T00:54:33.9765010-04:00
312,23,15.Runde,,15,False,2014-10-21,2014-10-21,False,2014-10-17T00:54:33.8090040-04:00,2014-10-17T00:54:33.9785610-04:00
313,23,16.Runde,,16,False,2014-10-24,2014-10-24,False,2014-10-17T00:54:33.8321970-04:00,2014-10-17T00:54:33.9807000-04:00
314,23,17.Runde,,17,False,2014-11-04,2014-11-04,False,2014-10-17T00:54:33.8577820-04:00,2014-10-17T00:54:33.9827660-04:00
315,23,18.Runde,,18,False,2014-11-07,2014-11-07,False,2014-10-17T00:54:33.8810020-04:00,2014-10-17T00:54:33.9848250-04:00
316,23,19.Runde,,19,False,2014-11-21,2014-11-21,False,2014-10-17T00:54:33.9033440-04:00,2014-10-17T00:54:33.9868760-04:00
317,23,20.Runde,,20,False,2014-11-28,2014-11-28,False,2014-10-17T00:54:33.9265940-04:00,2014-10-17T00:54:33.9889120-04:00
318,24,1. Runde (Knockout),11.-13. Juli 2014,1,False,2014-07-11,2014-07-16,False,2014-10-17T00:54:34.1194410-04:00,2014-10-17T00:54:34.3006630-04:00
319,24,2. Runde (Knockout),23.+24. Sep 2014 (Auslosung am 3. Aug 2014),2,False,1911-11-11,1911-11-11,False,2014-10-17T00:54:34.2889440-04:00,2014-10-17T00:54:34.2889440-04:00
320,24,Achtelfinale,28.+29. Okt 2014 (Auslosung am 28. Sep 2014),3,False,1911-11-11,1911-11-11,False,2014-10-17T00:54:34.2909540-04:00,2014-10-17T00:54:34.2909540-04:00
321,24,Viertelfinale,7.+8. Apr 2015 (Auslosung am 2. Nov 2014),4,False,1911-11-11,1911-11-11,False,2014-10-17T00:54:34.2930330-04:00,2014-10-17T00:54:34.2930330-04:00
322,24,Halbfinale,28.+29. Apr 2015 (Auslosung am 12. Apr 2015),5,False,1911-11-11,1911-11-11,False,2014-10-17T00:54:34.2949450-04:00,2014-10-17T00:54:34.2949450-04:00
323,24,Finale,3. oder 4. Juni 2015,6,False,1911-11-11,1911-11-11,False,2014-10-17T00:54:34.2969740-04:00,2014-10-17T00:54:34.2969740-04:00
324,25,1. Spieltag,,1,False,2012-08-24,2012-08-26,False,2014-10-17T00:54:35.9128000-04:00,2014-10-17T00:54:36.7418390-04:00
325,25,2. Spieltag,,2,False,2012-08-31,2012-09-02,False,2014-10-17T00:54:35.9789150-04:00,2014-10-17T00:54:36.7444810-04:00
326,25,3. Spieltag,,3,False,2012-09-14,2012-09-16,False,2014-10-17T00:54:36.0273890-04:00,2014-10-17T00:54:36.7466770-04:00
327,25,4. Spieltag,,4,False,2012-09-21,2012-09-23,False,2014-10-17T00:54:36.0738170-04:00,2014-10-17T00:54:36.7489030-04:00
328,25,5. Spieltag,,5,False,2012-09-25,2012-09-26,False,2014-10-17T00:54:36.1233640-04:00,2014-10-17T00:54:36.7510630-04:00
329,25,6. Spieltag,,6,False,2012-09-28,2012-09-30,False,2014-10-17T00:54:36.1649140-04:00,2014-10-17T00:54:36.7532510-04:00
330,25,7. Spieltag,,7,False,2012-10-05,2012-10-07,False,2014-10-17T00:54:36.2205420-04:00,2014-10-17T00:54:36.7555120-04:00
331,25,8. Spieltag,,8,False,2012-10-19,2012-10-21,False,2014-10-17T00:54:36.2690790-04:00,2014-10-17T00:54:36.7576930-04:00
332,25,9. Spieltag,,9,False,2012-10-26,2012-10-28,False,2014-10-17T00:54:36.3127010-04:00,2014-10-17T00:54:36.7599970-04:00
333,25,10. Spieltag,,10,False,2012-11-02,2012-11-04,False,2014-10-17T00:54:36.3596900-04:00,2014-10-17T00:54:36.7622030-04:00
334,25,11. Spieltag,,11,False,2012-11-09,2012-11-11,False,2014-10-17T00:54:36.4082370-04:00,2014-10-17T00:54:36.7644610-04:00
335,25,12. Spieltag,,12,False,2012-11-17,2012-11-18,False,2014-10-17T00:54:36.4566320-04:00,2014-10-17T00:54:36.7667220-04:00
336,25,13. Spieltag,,13,False,2012-11-23,2012-11-25,False,2014-10-17T00:54:36.5027980-04:00,2014-10-17T00:54:36.7690650-04:00
337,25,14. Spieltag,,14,False,2012-11-27,2012-11-28,False,2014-10-17T00:54:36.5507840-04:00,2014-10-17T00:54:36.7811990-04:00
338,25,15. Spieltag,,15,False,2012-11-30,2012-12-02,False,2014-10-17T00:54:36.5980660-04:00,2014-10-17T00:54:36.7874150-04:00
339,25,16. Spieltag,,16,False,2012-12-07,2012-12-09,False,2014-10-17T00:54:36.6486920-04:00,2014-10-17T00:54:36.7941850-04:00
340,25,17. Spieltag,,17,False,2012-12-15,2012-12-15,False,2014-10-17T00:54:36.6990060-04:00,2014-10-17T00:54:36.7967050-04:00
341,25,18. Spieltag,,18,False,2013-01-18,2013-01-20,False,2014-10-17T00:54:36.8082630-04:00,2014-10-17T00:54:37.5867570-04:00
342,25,19. Spieltag,,19,False,2013-01-25,2013-01-27,False,2014-10-17T00:54:36.8543980-04:00,2014-10-17T00:54:37.5889740-04:00
343,25,20. Spieltag,,20,False,2013-02-01,2013-02-03,False,2014-10-17T00:54:36.9016730-04:00,2014-10-17T00:54:37.5919960-04:00
344,25,21. Spieltag,,21,False,2013-02-09,2013-02-10,False,2014-10-17T00:54:36.9477020-04:00,2014-10-17T00:54:37.5942620-04:00
345,25,22. Spieltag,,22,False,2013-02-15,2013-02-17,False,2014-10-17T00:54:36.9950500-04:00,2014-10-17T00:54:37.5963670-04:00
346,25,23. Spieltag,,23,False,2013-02-22,2013-02-24,False,2014-10-17T00:54:37.0367090-04:00,2014-10-17T00:54:37.5989810-04:00
347,25,24. Spieltag,,24,False,2013-03-01,2013-03-03,False,2014-10-17T00:54:37.0844690-04:00,2014-10-17T00:54:37.6014820-04:00
348,25,25. Spieltag,,25,False,2013-03-08,2013-03-10,False,2014-10-17T00:54:37.1412030-04:00,2014-10-17T00:54:37.6035710-04:00
349,25,26. Spieltag,,26,False,2013-03-15,2013-03-17,False,2014-10-17T00:54:37.1919400-04:00,2014-10-17T00:54:37.6064450-04:00
350,25,27. Spieltag,,27,False,2013-03-30,2013-03-31,False,2014-10-17T00:54:37.2335790-04:00,2014-10-17T00:54:37.6091590-04:00
351,25,28. Spieltag,,28,False,2013-04-05,2013-04-07,False,2014-10-17T00:54:37.2784340-04:00,2014-10-17T00:54:37.6115370-04:00
352,25,29. Spieltag,,29,False,2013-04-12,2013-04-14,False,2014-10-17T00:54:37.3246240-04:00,2014-10-17T00:54:37.6136270-04:00
353,25,30. Spieltag,,30,False,2013-04-20,2013-04-20,False,2014-10-17T00:54:37.3637840-04:00,2014-10-17T00:54:37.6157170-04:00
354,25,31. Spieltag,,31,False,2013-04-27,2013-04-27,False,2014-10-17T00:54:37.4217420-04:00,2014-10-17T00:54:37.6177880-04:00
355,25,32. Spieltag,,32,False,2013-05-04,2013-05-04,False,2014-10-17T00:54:37.4650250-04:00,2014-10-17T00:54:37.6197100-04:00
356,25,33. Spieltag,,33,False,2013-05-11,2013-05-11,False,2014-10-17T00:54:37.5069880-04:00,2014-10-17T00:54:37.6218120-04:00
357,25,34. Spieltag,,34,False,2013-05-18,2013-05-18,False,2014-10-17T00:54:37.5455610-04:00,2014-10-17T00:54:37.6239180-04:00
358,28,Achtelfinale,,1,False,2012-12-18,2012-12-19,False,2014-10-17T00:54:37.7883390-04:00,2014-10-17T00:54:37.8735680-04:00
359,28,Viertelfinale,,2,False,2013-02-26,2013-02-27,False,2014-10-17T00:54:37.8316620-04:00,2014-10-17T00:54:37.8755420-04:00
360,28,Halbfinale,,3,False,2013-04-16,2013-04-17,False,2014-10-17T00:54:37.8539640-04:00,2014-10-17T00:54:37.8774280-04:00
361,28,Finale,,4,False,2013-06-01,2013-06-01,False,2014-10-17T00:54:37.8655950-04:00,2014-10-17T00:54:37.8793440-04:00
362,29,1. Spieltag,,1,False,2013-08-09,2013-08-11,False,2014-10-17T00:54:37.9426060-04:00,2014-10-17T00:54:38.7396300-04:00
363,29,2. Spieltag,,2,False,2013-08-17,2013-08-18,False,2014-10-17T00:54:38.0017180-04:00,2014-10-17T00:54:38.7417890-04:00
364,29,3. Spieltag,,3,False,2013-08-23,2013-08-25,False,2014-10-17T00:54:38.0454350-04:00,2014-10-17T00:54:38.7437200-04:00
365,29,4. Spieltag,,4,False,2013-08-27,2013-09-01,False,2014-10-17T00:54:38.0920760-04:00,2014-10-17T00:54:38.7457840-04:00
366,29,5. Spieltag,,5,False,2013-09-13,2013-09-15,False,2014-10-17T00:54:38.1344340-04:00,2014-10-17T00:54:38.7478890-04:00
367,29,6. Spieltag,,6,False,2013-09-20,2013-09-22,False,2014-10-17T00:54:38.1743340-04:00,2014-10-17T00:54:38.7499150-04:00
368,29,7. Spieltag,,7,False,2013-09-27,2013-09-29,False,2014-10-17T00:54:38.2335280-04:00,2014-10-17T00:54:38.7520320-04:00
369,29,8. Spieltag,,8,False,2013-10-04,2013-10-06,False,2014-10-17T00:54:38.2773440-04:00,2014-10-17T00:54:38.7541020-04:00
