Id,key,name,synonyms,code,born_at,city_id,region_id,country_id,nationality_id,created_at,updated_at
875,henrique,Henrique,,,1986-10-14,,,188,188,2014-10-17T00:54:07.9081260-04:00,2014-10-17T00:54:07.9081260-04:00
876,guilhermesiqueira,Guilherme Siqueira,,,1986-04-28,,,188,188,2014-10-17T00:54:07.9101050-04:00,2014-10-17T00:54:07.9101050-04:00
877,miranda,Miranda,,,1984-09-07,,,188,188,2014-10-17T00:54:07.9120090-04:00,2014-10-17T00:54:07.9120090-04:00
878,ricardinho,Ricardinho,,,1984-09-09,,,188,188,2014-10-17T00:54:07.9139810-04:00,2014-10-17T00:54:07.9139810-04:00
879,leandrosalino,Leandro Salino,,,1985-04-22,,,188,188,2014-10-17T00:54:07.9158840-04:00,2014-10-17T00:54:07.9158840-04:00
880,juniorcaicara,JÃºnior CaiÃ§ara,,,1989-04-27,,,188,188,2014-10-17T00:54:07.9214940-04:00,2014-10-17T00:54:07.9214940-04:00
881,hernanes,Hernanes,Anderson Hernanes De Carvalho Viana Lima,,1985-05-29,,,188,188,2014-10-17T00:54:07.9249290-04:00,2014-10-17T00:54:07.9249290-04:00
882,jean,Jean,Jean Raphael Vanderlei Moreira,,1986-06-24,,,188,188,2014-10-17T00:54:07.9286670-04:00,2014-10-17T00:54:07.9286670-04:00
883,lgustavo,L. Gustavo,Luiz Gustavo|Luiz Gustavo Dias,,1987-07-23,,,188,188,2014-10-17T00:54:07.9319200-04:00,2014-10-17T00:54:07.9319200-04:00
884,paulinho,Paulinho,JosÃ© Paulo Bezerra Maciel Junior,,1988-07-25,,,188,188,2014-10-17T00:54:07.9372040-04:00,2014-10-17T00:54:07.9372040-04:00
885,jadson,JÃ¡dson,JÃ¡dson Rodrigues,,1983-10-05,,,188,188,2014-10-17T00:54:07.9441060-04:00,2014-10-17T00:54:07.9441060-04:00
886,ramires,Ramires,,,1987-03-24,,,188,188,2014-10-17T00:54:07.9461490-04:00,2014-10-17T00:54:07.9461490-04:00
887,fernandinho,Fernandinho,,,1985-05-04,,,188,188,2014-10-17T00:54:07.9485130-04:00,2014-10-17T00:54:07.9485130-04:00
888,willian,Willian,,,1988-08-09,,,188,188,2014-10-17T00:54:07.9509260-04:00,2014-10-17T00:54:07.9509260-04:00
889,lucas,Lucas,Lucas Rodrigues Moura Silva,,1992-08-13,,,188,188,2014-10-17T00:54:07.9531820-04:00,2014-10-17T00:54:07.9884110-04:00
890,marcelinho,Marcelinho,,,1984-08-24,,,188,188,2014-10-17T00:54:07.9553410-04:00,2014-10-17T00:54:07.9553410-04:00
891,wanderson,Wanderson,,,1988-01-02,,,188,188,2014-10-17T00:54:07.9574380-04:00,2014-10-17T00:54:07.9574380-04:00
892,anderson,Anderson,,,1988-04-13,,,188,188,2014-10-17T00:54:07.9593030-04:00,2014-10-17T00:54:07.9593030-04:00
893,fernando,Fernando,Fernando Lucas Martins,,1992-03-03,,,188,188,2014-10-17T00:54:07.9625740-04:00,2014-10-17T00:54:07.9853330-04:00
894,fred,Fred,Frederico Chaves Guedes,,1983-10-03,,,188,188,2014-10-17T00:54:07.9661280-04:00,2014-10-17T00:54:07.9661280-04:00
895,hulk,Hulk,Givanildo Vieira De Sousa,,1986-07-25,,,188,188,2014-10-17T00:54:07.9694550-04:00,2014-10-17T00:54:07.9694550-04:00
896,jo,JÃ´,JoÃ£o Alves de Assis Silva,,1987-03-20,,,188,188,2014-10-17T00:54:07.9716600-04:00,2014-10-17T00:54:07.9716600-04:00
897,juniorquixada,JÃºnior QuixadÃ¡,,,,,,188,188,2014-10-17T00:54:07.9749760-04:00,2014-10-17T00:54:07.9749760-04:00
898,abner,Abner,Abner Felipe Souza de Almeida,,1996-05-30,,,188,188,2014-10-17T00:54:07.9801690-04:00,2014-10-17T00:54:07.9801690-04:00
899,rafael,Rafael,Rafael da Silva,,1990-07-09,,,188,188,2014-10-17T00:54:07.9821090-04:00,2014-10-17T00:54:07.9821090-04:00
900,oscar,Oscar,Oscar Dos Santos Emboaba Junior,,1991-09-09,,,188,188,2014-10-17T00:54:07.9918840-04:00,2014-10-17T00:54:07.9918840-04:00
901,bernard,Bernard,Bernard Anicio Caldeira Duarte,,1992-09-08,,,188,188,2014-10-17T00:54:07.9951940-04:00,2014-10-17T00:54:07.9951940-04:00
902,coutinho,Coutinho,,,1992-06-12,,,188,188,2014-10-17T00:54:07.9983770-04:00,2014-10-17T00:54:07.9983770-04:00
903,andreaspereira,Andreas Pereira,,,1996-01-01,,,188,188,2014-10-17T00:54:08.0006980-04:00,2014-10-17T00:54:08.0006980-04:00
904,neymarjr,Neymar Jr,Neymar|Neymar Da Silva Santos Junior,,1992-02-05,,,188,188,2014-10-17T00:54:08.0038350-04:00,2014-10-17T00:54:08.0038350-04:00
905,bravo,Bravo,Claudio Bravo|Claudio Andres Bravo MUÃ‘OZ,,1983-04-13,,,189,189,2014-10-17T00:54:08.0079150-04:00,2014-10-17T00:54:08.0079150-04:00
906,pinto,Pinto,Miguel Pinto|Miguel Angel Pinto Jerez,,1983-07-04,,,189,189,2014-10-17T00:54:08.0098130-04:00,2014-10-17T00:54:08.0098130-04:00
907,herrera,Herrera,Johnny Herrera|Johnny Cristian Herrera MUÃ‘OZ,,1981-05-09,,,189,189,2014-10-17T00:54:08.0116910-04:00,2014-10-17T00:54:08.0116910-04:00
908,cristophertoselli,Cristopher Toselli,,,1988-06-22,,,189,189,2014-10-17T00:54:08.0135490-04:00,2014-10-17T00:54:08.0135490-04:00
909,paulogarces,Paulo GarcÃ©s,,,1984-08-02,,,189,189,2014-10-17T00:54:08.0155990-04:00,2014-10-17T00:54:08.0155990-04:00
910,mena,Mena,Eugenio Mena|Eugenio Esteban Mena Reveco,,1988-07-18,,,189,189,2014-10-17T00:54:08.0222390-04:00,2014-10-17T00:54:08.0222390-04:00
911,gonzalez,GonzÃ¡lez,Ãlvaro GonzÃ¡lez|Ãlvaro Rafael Gonzalez Luengo,,1984-10-29,,,194,194,2014-10-17T00:54:08.0273630-04:00,2014-10-17T00:54:08.2985150-04:00
912,rojas,Rojas,JosÃ© Rojas|JosÃ© Manuel Rojas Bahamondes,,1983-06-23,,,189,189,2014-10-17T00:54:08.0292400-04:00,2014-10-17T00:54:08.0292400-04:00
913,acevedo,Acevedo,Albert Acevedo|Albert Alejandro Acevedo Vergara,,1983-05-06,,,189,189,2014-10-17T00:54:08.0311260-04:00,2014-10-17T00:54:08.0311260-04:00
914,medel,Medel,Gary Medel|Gary Alexis Medel Soto,,1987-08-03,,,189,189,2014-10-17T00:54:08.0329810-04:00,2014-10-17T00:54:08.0329810-04:00
915,jara,Jara,Gonzalo Jara|Gonzalo Alejandro Jara Reyes,,1985-08-29,,,189,189,2014-10-17T00:54:08.0348450-04:00,2014-10-17T00:54:08.0348450-04:00
916,mauricioisla,Mauricio Isla,,,1988-06-12,,,189,189,2014-10-17T00:54:08.0368390-04:00,2014-10-17T00:54:08.0368390-04:00
917,miikoalbornoz,Miiko Albornoz,,,1990-11-30,,,189,189,2014-10-17T00:54:08.0395350-04:00,2014-10-17T00:54:08.0395350-04:00
918,isla,Isla,Mauricio Isla|Mauricio Anibal Isla Isla,,1988-06-12,,,189,189,2014-10-17T00:54:08.0416950-04:00,2014-10-17T00:54:08.0416950-04:00
919,carmona,Carmona,Carlos Carmona|Carlos Emilio Carmona Tello,,1987-02-21,,,189,189,2014-10-17T00:54:08.0457100-04:00,2014-10-17T00:54:08.0457100-04:00
920,millar,Millar,Rodrigo Millar|Rodrigo Javier Millar Carvajal,,1981-11-03,,,189,189,2014-10-17T00:54:08.0475640-04:00,2014-10-17T00:54:08.0475640-04:00
921,mfernandez,M. Fernandez,Matias Fernandez|MatÃ­as Ariel Fernandez Fernandez,,1986-05-15,,,189,189,2014-10-17T00:54:08.0494000-04:00,2014-10-17T00:54:08.0494000-04:00
922,aranguiz,Aranguiz,Charles Aranguiz|Charles Mariano Aranguiz Sandoval,,1989-04-17,,,189,189,2014-10-17T00:54:08.0515680-04:00,2014-10-17T00:54:08.0515680-04:00
923,diaz,DÃ­az,Marcelo DÃ­az|Marcelo Alfonso Diaz Rojas,,1986-12-30,,,189,189,2014-10-17T00:54:08.0540730-04:00,2014-10-17T00:54:08.0540730-04:00
924,jeanbeausejour,Jean Beausejour,,,1984-06-01,,,189,189,2014-10-17T00:54:08.0568890-04:00,2014-10-17T00:54:08.0568890-04:00
925,jorgevaldivia,Jorge Valdivia,,,1983-10-19,,,189,189,2014-10-17T00:54:08.0587520-04:00,2014-10-17T00:54:08.0587520-04:00
926,arturovidal,Arturo Vidal,,,1987-05-22,,,189,189,2014-10-17T00:54:08.0607350-04:00,2014-10-17T00:54:08.0607350-04:00
927,josepedrofuenzalida,JosÃ© Pedro Fuenzalida,,,1985-02-22,,,189,189,2014-10-17T00:54:08.0627330-04:00,2014-10-17T00:54:08.0627330-04:00
928,charlesaranguiz,Charles ArÃ¡nguiz,,,1989-04-17,,,189,189,2014-10-17T00:54:08.0645450-04:00,2014-10-17T00:54:08.0645450-04:00
929,felipegutierrez,Felipe GutiÃ©rrez,,,1990-10-08,,,189,189,2014-10-17T00:54:08.0663580-04:00,2014-10-17T00:54:08.0663580-04:00
930,pablohernandez,Pablo HernÃ¡ndez,,,1986-10-24,,,189,189,2014-10-17T00:54:08.0682660-04:00,2014-10-17T00:54:08.0682660-04:00
931,sanchez,SÃ¡nchez,Carlos SÃ¡nchez|Carlos Alberto Sanchez Moreno,,1986-03-09,,,190,190,2014-10-17T00:54:08.0705350-04:00,2014-10-17T00:54:08.1323920-04:00
932,jfernandes,J. Fernandes,Junior Fernandes|Antenor Junior Fernandes Da Silva Vitoria,,1988-10-04,,,189,189,2014-10-17T00:54:08.0726270-04:00,2014-10-17T00:54:08.0726270-04:00
933,vargas,Vargas,Eduardo Vargas|Eduardo Jesus Vargas Rojas,,1989-11-20,,,189,189,2014-10-17T00:54:08.0748750-04:00,2014-10-17T00:54:08.0748750-04:00
934,suazo,Suazo,Humberto Suazo|Humberto AndrÃ©s Suazo Pontivo,,1981-05-10,,,189,189,2014-10-17T00:54:08.0772040-04:00,2014-10-17T00:54:08.0772040-04:00
935,beausejour,Beausejour,Jean Beausejour|Jean Andre Emanuel Beaunsejour Coliqueo,,1984-06-01,,,189,189,2014-10-17T00:54:08.0821400-04:00,2014-10-17T00:54:08.0821400-04:00
936,orellana,Orellana,FabiÃ¡n Orellana|FabiÃ¡n Ariel Orellana Valenzuela,,1986-01-27,,,189,189,2014-10-17T00:54:08.0846240-04:00,2014-10-17T00:54:08.0846240-04:00
937,paredes,Paredes,Juan Carlos Paredes|Juan Carlos Paredes Reasco,,1987-07-08,,,191,191,2014-10-17T00:54:08.0866190-04:00,2014-10-17T00:54:08.1896160-04:00
938,mauriciopinilla,Mauricio Pinilla,,,1984-02-04,,,189,189,2014-10-17T00:54:08.0885190-04:00,2014-10-17T00:54:08.0885190-04:00
939,ospina,Ospina,David Ospina|David Ospina Ramirez,,1988-08-31,,,190,190,2014-10-17T00:54:08.0923150-04:00,2014-10-17T00:54:08.0923150-04:00
940,castillo,Castillo,Juan Castillo|Juan Guillermo Castillo Iriart,,1978-04-17,,,194,194,2014-10-17T00:54:08.0943000-04:00,2014-10-17T00:54:08.2563540-04:00
941,rzapata,R. Zapata,Robinson Zapata|Robinson Zapata MONTAÃ‘O,,1978-09-30,,,190,190,2014-10-17T00:54:08.0963530-04:00,2014-10-17T00:54:08.0963530-04:00
942,farydmondragon,Faryd MondragÃ³n,,,1971-06-21,,,190,190,2014-10-17T00:54:08.0982160-04:00,2014-10-17T00:54:08.0982160-04:00
943,camilovargas,Camilo Vargas,,,1989-09-01,,,190,190,2014-10-17T00:54:08.0999920-04:00,2014-10-17T00:54:08.0999920-04:00
944,perea,Perea,Luis Amaranto Perea|Luis Amaranto Perea Mosquera,,1979-01-30,,,190,190,2014-10-17T00:54:08.1018350-04:00,2014-10-17T00:54:08.1018350-04:00
945,yepes,Yepes,Mario Yepes|Mario Alberto Yepes Diaz,,1976-01-13,,,190,190,2014-10-17T00:54:08.1036780-04:00,2014-10-17T00:54:08.1036780-04:00
946,mosquera,Mosquera,Aquivaldo Mosquera|Aquivaldo Mosquera ROMAÃ‘A,,1981-06-22,,,190,190,2014-10-17T00:54:08.1054790-04:00,2014-10-17T00:54:08.1054790-04:00
947,czapata,C. Zapata,CristiÃ¡n Zapata|CristiÃ¡n Eduardo Zapata Valencia,,1986-09-30,,,190,190,2014-10-17T00:54:08.1073280-04:00,2014-10-17T00:54:08.1073280-04:00
948,armero,Armero,Pablo Armero|Pablo Estifer Armero,,1986-11-02,,,190,190,2014-10-17T00:54:08.1091570-04:00,2014-10-17T00:54:08.1091570-04:00
949,zuniga,ZÃºÃ±iga,Juan Camilo ZÃºÃ±iga|Juan Camilo ZUÃ‘IGA Mosquera,,1985-12-14,,,190,190,2014-10-17T00:54:08.1109690-04:00,2014-10-17T00:54:08.1109690-04:00
950,cuadrado,Cuadrado,Juan Guillermo Cuadrado|Juan Guillermo Cuadrado Bello,,1988-05-26,,,190,190,2014-10-17T00:54:08.1127960-04:00,2014-10-17T00:54:08.1127960-04:00
951,valencia,Valencia,Juan David Valencia|Juan David Valencia,,1986-01-15,,,190,190,2014-10-17T00:54:08.1146890-04:00,2014-10-17T00:54:08.1146890-04:00
952,carlosvaldes,Carlos ValdÃ©s,,,1985-05-22,,,190,190,2014-10-17T00:54:08.1166050-04:00,2014-10-17T00:54:08.1166050-04:00
953,santiagoarias,Santiago Arias,,,1992-01-13,,,190,190,2014-10-17T00:54:08.1186880-04:00,2014-10-17T00:54:08.1186880-04:00
954,Ã‰deralvarezbalanta,Ã‰der Ãlvarez Balanta,,,1993-02-28,,,190,190,2014-10-17T00:54:08.1249120-04:00,2014-10-17T00:54:08.1249120-04:00
955,brayanangulo,Brayan Angulo,,,1989-11-02,,,190,190,2014-10-17T00:54:08.1276110-04:00,2014-10-17T00:54:08.1276110-04:00
956,guarin,GuarÃ­n,Fredy GuarÃ­n|Fredy Alejandro Guarin Vasquez,,1986-06-30,,,190,190,2014-10-17T00:54:08.1301380-04:00,2014-10-17T00:54:08.1301380-04:00
957,aguilar,Aguilar,Abel Aguilar|Abel Enrique Aguilar Tapias,,1985-01-06,,,190,190,2014-10-17T00:54:08.1344040-04:00,2014-10-17T00:54:08.1344040-04:00
958,rodriguez,RodrÃ­guez,Cristian RodrÃ­guez|Cristian Gabriel Rodriguez,,1985-09-30,,,194,194,2014-10-17T00:54:08.1368420-04:00,2014-10-17T00:54:08.2875670-04:00
959,chara,Chara,Diego Chara|Diego Ferney Chara Zamora,,1986-04-05,,,190,190,2014-10-17T00:54:08.1398150-04:00,2014-10-17T00:54:08.1398150-04:00
960,pabon,Pabon,Dorlan Pabon|Dorlan Mauricio Pabon Rios,,1988-01-24,,,190,190,2014-10-17T00:54:08.1418400-04:00,2014-10-17T00:54:08.1418400-04:00
961,macnellytorres,Macnelly Torres,,,1984-11-01,,,190,190,2014-10-17T00:54:08.1442640-04:00,2014-10-17T00:54:08.1442640-04:00
962,aldoleaoramirez,Aldo LeÃ£o RamÃ­rez,,,1981-04-18,,,190,190,2014-10-17T00:54:08.1466490-04:00,2014-10-17T00:54:08.1466490-04:00
963,juanguillermocuadrado,Juan Guillermo Cuadrado,,,1988-05-26,,,190,190,2014-10-17T00:54:08.1487720-04:00,2014-10-17T00:54:08.1487720-04:00
964,elkinsoto,Elkin Soto,,,1980-08-04,,,190,190,2014-10-17T00:54:08.1508810-04:00,2014-10-17T00:54:08.1508810-04:00
965,edwinvalencia,Edwin Valencia,,,1985-03-29,,,190,190,2014-10-17T00:54:08.1528530-04:00,2014-10-17T00:54:08.1528530-04:00
966,alexandermejia,Alexander MejÃ­a,,,1988-09-07,,,190,190,2014-10-17T00:54:08.1548690-04:00,2014-10-17T00:54:08.1548690-04:00
967,juanfernandoquintero,Juan Fernando Quintero,,,1993-01-18,,,190,190,2014-10-17T00:54:08.1570020-04:00,2014-10-17T00:54:08.1570020-04:00
968,falcao,Falcao,Radamel Falcao|Radamel Falcao Garcia Zarate,,1986-02-10,,,190,190,2014-10-17T00:54:08.1591180-04:00,2014-10-17T00:54:08.1591180-04:00
969,gutierrez,GutiÃ©rrez,TeÃ³filo GutiÃ©rrez|TeÃ³filo Antonio Gutierrez Roncancio,,1985-05-17,,,190,190,2014-10-17T00:54:08.1612620-04:00,2014-10-17T00:54:08.1612620-04:00
970,moreno,Moreno,Dayro Moreno|Dayro Mauricio Moreno Galindo,,1985-09-16,,,190,190,2014-10-17T00:54:08.1651850-04:00,2014-10-17T00:54:08.1692110-04:00
971,martinez,MartÃ­nez,Jackson MartÃ­nez|Jackson Arley Martinez Valencia,,1986-10-03,,,190,190,2014-10-17T00:54:08.1672070-04:00,2014-10-17T00:54:08.1672070-04:00
972,carlosbacca,Carlos Bacca,,,1986-09-08,,,190,190,2014-10-17T00:54:08.1711160-04:00,2014-10-17T00:54:08.1711160-04:00
973,victoribarbo,VÃ­ctor Ibarbo,,,1990-05-19,,,190,190,2014-10-17T00:54:08.1728730-04:00,2014-10-17T00:54:08.1728730-04:00
974,luismuriel,Luis Muriel,,,,,,190,190,2014-10-17T00:54:08.1762030-04:00,2014-10-17T00:54:08.1762030-04:00
975,banguera,Banguera,MÃ¡ximo Banguera|MÃ¡ximo Orlando Banguera Valdivieso,,1985-12-16,,,191,191,2014-10-17T00:54:08.1800490-04:00,2014-10-17T00:54:08.1800490-04:00
976,dominguez,DomÃ­nguez,Alexander DomÃ­nguez|Alexander Dominguez Carabali,,1987-06-05,,,191,191,2014-10-17T00:54:08.1819380-04:00,2014-10-17T00:54:08.1819380-04:00
977,adrianbone,AdriÃ¡n Bone,,,1988-09-08,,,191,191,2014-10-17T00:54:08.1838040-04:00,2014-10-17T00:54:08.1838040-04:00
978,erazo,Erazo,Frickson Erazo|Frickson Rafael Erazo Vivero,,1988-05-05,,,191,191,2014-10-17T00:54:08.1857150-04:00,2014-10-17T00:54:08.1857150-04:00
979,campos,Campos,Jayro Campos|Jayro Rolando Campos Leon,,1984-07-19,,,191,191,2014-10-17T00:54:08.1876500-04:00,2014-10-17T00:54:08.1876500-04:00
980,wayovi,W. AyovÃ­,Walter AyovÃ­|Walter Orlando Ayovi Corozo,,1979-08-11,,,191,191,2014-10-17T00:54:08.1916040-04:00,2014-10-17T00:54:08.1916040-04:00
981,achilier,Achilier,Gabriel Achilier|Gabriel Eduardo Achilier Zurita,,1985-03-24,,,191,191,2014-10-17T00:54:08.1936300-04:00,2014-10-17T00:54:08.1936300-04:00
982,guagua,Guagua,Jorge Guagua|Jorge Daniel Guagua Tamayo,,1981-09-28,,,191,191,2014-10-17T00:54:08.1956510-04:00,2014-10-17T00:54:08.1956510-04:00
983,Ã“scarbaguei,Ã“scar BagÃ¼Ã­,,,1982-12-10,,,191,191,2014-10-17T00:54:08.1977000-04:00,2014-10-17T00:54:08.1977000-04:00
984,cristianramirez,Cristian RamÃ­rez,,,1994-08-15,,,191,191,2014-10-17T00:54:08.1995250-04:00,2014-10-17T00:54:08.1995250-04:00
985,johnnarvaez,John NarvÃ¡ez,,,1991-06-12,,,191,191,2014-10-17T00:54:08.2014620-04:00,2014-10-17T00:54:08.2014620-04:00
986,avalencia,A. Valencia,Antonio Valencia|Luis Antonio Valencia Mosquera,,1985-08-04,,,191,191,2014-10-17T00:54:08.2035020-04:00,2014-10-17T00:54:08.2035020-04:00
987,jeffmontero,Jeff Montero,Jefferson Montero|Jefferson Antonio Montero Vite,,1989-09-01,,,191,191,2014-10-17T00:54:08.2053140-04:00,2014-10-17T00:54:08.2053140-04:00
988,noboa,Noboa,Christian Noboa|Christian Fernando Noboa Tello,,1985-04-09,,,191,191,2014-10-17T00:54:08.2072040-04:00,2014-10-17T00:54:08.2072040-04:00
989,saritama,Saritama,Luis Saritama|Luis Fernando Saritama Padilla,,1983-10-20,,,191,191,2014-10-17T00:54:08.2120480-04:00,2014-10-17T00:54:08.2120480-04:00
990,arroyo,Arroyo,Michael Arroyo|Michael Antonio Arroyo Mina,,1987-04-23,,,191,191,2014-10-17T00:54:08.2141600-04:00,2014-10-17T00:54:08.2141600-04:00
991,Ã‰disonmendez,Ã‰dison MÃ©ndez,,,1979-03-15,,,191,191,2014-10-17T00:54:08.2161680-04:00,2014-10-17T00:54:08.2161680-04:00
992,joaorojas,JoÃ£o Rojas,,,1989-06-14,,,191,191,2014-10-17T00:54:08.2180520-04:00,2014-10-17T00:54:08.2180520-04:00
993,oswaldominda,Oswaldo Minda,,,1983-07-26,,,191,191,2014-10-17T00:54:08.2202710-04:00,2014-10-17T00:54:08.2202710-04:00
994,renatoibarra,Renato Ibarra,,,1991-01-20,,,191,191,2014-10-17T00:54:08.2228370-04:00,2014-10-17T00:54:08.2228370-04:00
995,pedroquinonez,Pedro QuiÃ±Ã³nez,,,1986-03-04,,,191,191,2014-10-17T00:54:08.2278100-04:00,2014-10-17T00:54:08.2278100-04:00
996,fidelmartinez,Fidel MartÃ­nez,,,1990-02-15,,,191,191,2014-10-17T00:54:08.2298790-04:00,2014-10-17T00:54:08.2298790-04:00
997,carlosgruezo,Carlos Gruezo,,,1995-04-19,,,191,191,2014-10-17T00:54:08.2318240-04:00,2014-10-17T00:54:08.2318240-04:00
998,angelmena,Ãngel Mena,,,1988-01-21,,,191,191,2014-10-17T00:54:08.2337120-04:00,2014-10-17T00:54:08.2337120-04:00
999,cristianpenilla,Cristian Penilla,,,1991-05-02,,,191,191,2014-10-17T00:54:08.2356350-04:00,2014-10-17T00:54:08.2356350-04:00
1000,fcaicedo,F. Caicedo,Felipe Caicedo|Felipe Salvador Caicedo Corozo,,1988-09-05,,,191,191,2014-10-17T00:54:08.2377020-04:00,2014-10-17T00:54:08.2377020-04:00
1001,fmartinez,F. Martinez,Fidel Martinez|Fidel Martinez Tenorio,,1990-02-15,,,191,191,2014-10-17T00:54:08.2397460-04:00,2014-10-17T00:54:08.2397460-04:00
1002,jrojas,J. Rojas,Joao Rojas|Joao Robin Rojas Mendoza,,1989-06-14,,,191,191,2014-10-17T00:54:08.2422150-04:00,2014-10-17T00:54:08.2422150-04:00
1003,jayovi,J. AyovÃ­,Jaime AyovÃ­|Jaime Javier Ayovi Corozo,,1988-02-21,,,191,191,2014-10-17T00:54:08.2442030-04:00,2014-10-17T00:54:08.2442030-04:00
1004,evalencia,E. Valencia,Enner Valencia|Enner Remberto Valencia Lastra,,1989-04-11,,,191,191,2014-10-17T00:54:08.2462890-04:00,2014-10-17T00:54:08.2462890-04:00
1005,mina,Mina,Narciso Mina|Arrinton Narciso Mina Villalba,,1982-11-25,,,191,191,2014-10-17T00:54:08.2483470-04:00,2014-10-17T00:54:08.2483470-04:00
1006,armandowila,Armando Wila,,,1985-05-12,,,191,191,2014-10-17T00:54:08.2503170-04:00,2014-10-17T00:54:08.2503170-04:00
1007,muslera,Muslera,Fernando Muslera|Nestor Fernando Muslera Micol,,1986-06-16,,,194,194,2014-10-17T00:54:08.2543060-04:00,2014-10-17T00:54:08.2543060-04:00
1008,rodrigomunoz,Rodrigo MuÃ±oz,,,1982-01-22,,,194,194,2014-10-17T00:54:08.2601800-04:00,2014-10-17T00:54:08.2601800-04:00
1009,lugano,Lugano,Diego Lugano|Diego Alfredo Lugano Moreno,,1980-11-02,,,194,194,2014-10-17T00:54:08.2621060-04:00,2014-10-17T00:54:08.2621060-04:00
1010,godin,GodÃ­n,Diego GodÃ­n|Diego Roberto Godin Leal,,1986-02-16,,,194,194,2014-10-17T00:54:08.2640560-04:00,2014-10-17T00:54:08.2640560-04:00
1011,coates,Coates,SebastiÃ¡n Coates|SebastiÃ¡n Coates Nion,,1990-10-07,,,194,194,2014-10-17T00:54:08.2660430-04:00,2014-10-17T00:54:08.2660430-04:00
1012,aguirregaray,Aguirregaray,MatÃ­as Aguirregaray|MatÃ­as Aguirregaray Guruceaga,,1989-04-01,,,194,194,2014-10-17T00:54:08.2680400-04:00,2014-10-17T00:54:08.2680400-04:00
1013,mpereira,M. Pereira,Maxi Pereira|Victorio Maximiliano Pereira Paez,,1984-06-08,,,194,194,2014-10-17T00:54:08.2699800-04:00,2014-10-17T00:54:08.2699800-04:00
1014,scotti,Scotti,AndrÃ©s Scotti|AndrÃ©s Scotti Ponce De Leon,,1975-12-14,,,194,194,2014-10-17T00:54:08.2718700-04:00,2014-10-17T00:54:08.2718700-04:00
1015,caceres,CÃ¡ceres,MartÃ­n CÃ¡ceres|JosÃ© MartÃ­n Caceres Silva,,1987-04-07,,,194,194,2014-10-17T00:54:08.2738320-04:00,2014-10-17T00:54:08.2738320-04:00
1016,jorgefucile,Jorge Fucile,,,1984-11-19,,,194,194,2014-10-17T00:54:08.2757750-04:00,2014-10-17T00:54:08.2757750-04:00
1017,josemariagimenez,JosÃ© MarÃ­a GimÃ©nez,,,1995-01-20,,,194,194,2014-10-17T00:54:08.2777250-04:00,2014-10-17T00:54:08.2777250-04:00
1018,alejandrosilva,Alejandro Silva,,,1989-09-04,,,194,194,2014-10-17T00:54:08.2796440-04:00,2014-10-17T00:54:08.2796440-04:00
1019,guillermovarela,Guillermo Varela,,,1993-03-24,,,194,194,2014-10-17T00:54:08.2817090-04:00,2014-10-17T00:54:08.2817090-04:00
1020,gargano,Gargano,Walter Gargano|Walter Alejandro Gargano Guevara,,1984-07-27,,,194,194,2014-10-17T00:54:08.2836000-04:00,2014-10-17T00:54:08.2836000-04:00
1021,apereira,Ã. Pereira,Ãlvaro Pereira|Ãlvaro Daniel Pereira Barragan,,1985-11-28,,,194,194,2014-10-17T00:54:08.2855540-04:00,2014-10-17T00:54:08.2855540-04:00
1022,eguren,Eguren,SebastiÃ¡n Eguren|SebastiÃ¡n Eguren Ledesma,,1981-01-08,,,194,194,2014-10-17T00:54:08.2902340-04:00,2014-10-17T00:54:08.2902340-04:00
1023,lodeiro,Lodeiro,NicolÃ¡s Lodeiro|Marcelo Nicolas Lodeiro Benitez,,1989-03-21,,,194,194,2014-10-17T00:54:08.2925140-04:00,2014-10-17T00:54:08.2925140-04:00
1024,perez,PÃ©rez,Diego PÃ©rez|Diego Fernando Perez Aguado,,1980-05-18,,,194,194,2014-10-17T00:54:08.2945240-04:00,2014-10-17T00:54:08.2945240-04:00
1025,arevalorios,ArÃ©valo RÃ­os,Egidio ArÃ©valo RÃ­os|Egidio Raul Arevalo Rios,,1982-09-27,,,194,194,2014-10-17T00:54:08.2965360-04:00,2014-10-17T00:54:08.2965360-04:00
1026,gastonramirez,GastÃ³n RamÃ­rez,,,1990-12-02,,,194,194,2014-10-17T00:54:08.3003650-04:00,2014-10-17T00:54:08.3003650-04:00
1027,nicolaslodeiro,NicolÃ¡s Lodeiro,,,1989-03-21,,,194,194,2014-10-17T00:54:08.3023860-04:00,2014-10-17T00:54:08.3023860-04:00
1028,suarez,SuÃ¡rez,Luis SuÃ¡rez|Luis Alberto Suarez Diaz,,1987-01-24,,,194,194,2014-10-17T00:54:08.3047460-04:00,2014-10-17T00:54:08.3047460-04:00
1029,forlan,ForlÃ¡n,Diego ForlÃ¡n|Diego FORLÃN Corazo,,1979-05-19,,,194,194,2014-10-17T00:54:08.3074370-04:00,2014-10-17T00:54:08.3074370-04:00
1030,hernandez,HernÃ¡ndez,Abel HernÃ¡ndez|Abel Mathias HERNÃNDEZ Platero,,1990-08-08,,,194,194,2014-10-17T00:54:08.3094900-04:00,2014-10-17T00:54:08.3094900-04:00
1031,ramirez,RamÃ­rez,GastÃ³n RamÃ­rez|GastÃ³n Exequiel RAMÃREZ Pereyra,,1990-12-02,,,194,194,2014-10-17T00:54:08.3115430-04:00,2014-10-17T00:54:08.3115430-04:00
